,sentiment_new,ret
767,0.4526569712317071,0.23765187212105565
774,-0.20658770319607372,-0.543171193784584
775,-0.2617059826842341,-0.07961797808631166
769,-0.5926459667256474,0.09082393218938578
770,-0.5298501753051591,0.3408856487988028
771,-0.07735905036292362,0.06478172583427089
772,-0.5346183134411185,-0.10077570970800886
773,-0.14219987260562608,0.4292214868655939
777,0.9287082356347883,0.006372038863690532
778,-0.6097051707784684,0.2441808913504866
779,0.3452976252824867,0.12380301651777503
780,1.2043155026231094,0.18813274618117792
781,-1.002488513897442,0.04220424251170063
782,-1.7693577592569052,0.3269653115614437
783,-2.387928086011175,0.12900081188807833
785,-0.04494364662307076,0.33180291354565217
786,0.41035985893317967,0.19715483403070055
787,0.952728454118625,-0.14455955653846198
788,0.9745881111499501,0.23032946913434738
789,-0.4066490150275533,-0.1277250487333489
790,-1.5467947508311188,0.3779027887641584
791,-1.015059985069098,0.2815688774861056
793,-0.28144263970612604,0.28627792134998775
794,-0.09788658173325945,-0.03826917996201018
795,-0.3535994936462459,0.11551981588991334
796,-0.30767797780072825,0.28935425417596905
797,0.14311430275419368,0.15393909616398305
798,0.4147966016688186,0.09333623506386024
799,0.5450380916785521,0.7178484389653783
801,0.7941967345023552,-0.26802988978990017
802,1.1771421664188861,0.1776724217636909
803,-0.028669275624416336,-0.10370320272646527
804,-0.34519743996572916,-0.15802160858213843
805,-0.9363327735460412,0.03652453652212362
806,-1.347399984322764,0.41357998491107395
807,-0.3277207946420123,0.5483889842759488
809,1.5383347870670454,0.024635900556322143
810,1.4533768846636042,0.23226119299868797
811,0.2698281796712943,0.09224915360613939
812,0.9593228309145149,0.19127000863048393
813,1.6155171139519866,0.2547247390543579
814,-0.0030783287375481137,0.28529019241019093
815,0.838723416863195,0.12716009085747304
817,1.0169934153253242,0.029770694682451193
818,0.8577665819567486,0.27477012986150995
819,0.7188466389169029,0.09395067430507642
820,0.44710639223193294,-0.2570316385145084
821,-0.34033672000860693,0.6293650912986934
822,0.2660885049858413,0.26588311228064243
823,0.909540879370953,-0.007594765692178207
825,-0.6281109509438257,-0.04323101867089518
826,-0.6281109509438257,0.37714307490319876
827,-0.6281109509438257,0.07562199359513544
828,-0.6281109509438257,-0.270648756389145
829,-0.6281109509438257,-0.03582858471292816
830,0.875090451462763,0.908897373521423
831,0.20293160634995494,-0.2451713245813686
833,-0.3913998962679503,-0.08761970604946168
834,-1.5485871825704547,-0.029605997584276622
835,-1.2889262240287203,0.07620573232806782
836,-0.36235291548923815,0.30904786379834115
837,-0.27376207874474007,0.3542314012235983
838,-0.6581741504020926,-0.36613375973578655
839,-0.27455689412542406,0.3897514713438539
841,0.6689569658254451,-0.11972658167566452
842,0.442264793579383,0.4464763476200624
843,0.5050548275247881,0.19669996006092183
844,0.7961125302817497,0.1620532331842799
845,1.5620826769794436,0.3861224429008112
846,0.2105912295639255,-0.087096180229011
847,0.9954925625193634,-0.16180152102749534
849,1.7293472861472823,0.180074622527149
850,2.492149953873361,0.18968149358379405
851,2.329000771676797,0.260291620963397
852,1.1170970695378235,0.23032145247324776
853,0.8606038170230597,0.42750712594131346
854,0.5397880366598842,-0.10131717190206035
855,0.37535195336365357,-0.10213865678633849
857,-1.446020115606944,-0.2381128052728272
858,-0.21237949607447695,0.9537924811270944
859,-0.16376120322732024,0.23340154839961014
860,0.07636364493517572,-0.14506279392537236
861,0.4354032131757909,0.1476772578194201
862,-0.006082198107360536,0.15239925855423198
863,-0.2513372160608752,0.5479476528569713
865,0.5366073722594163,-0.4501953809713817
866,-0.19158876700163782,0.7498066450905241
867,0.40399638121548814,0.4417219115098072
868,0.5773426356411326,0.0368858608374405
869,0.7460703003188249,0.4593066133401409
870,0.4821295834923492,0.06742192226484955
871,0.39227515936771196,0.08910930528432659
873,-0.2625000763532528,0.044830743665641215
874,-0.5984363567263192,0.012645143343186005
875,-0.5982301985727394,-0.20686003617843074
876,-0.4001612974848608,0.2839464762050288
877,-0.6401725693149397,-0.0626450000214347
878,-0.5991818929857624,-0.17126056140265622
879,-0.44334192271683376,0.27152736640333597
881,0.3851672644491145,-0.043831730343475095
882,1.422211388218728,0.46427768155280824
883,1.4550734260608846,0.16961068082234076
884,2.085348902387416,-0.17827448932296353
885,1.2896558392271154,0.11913520663014876
886,0.2574653723712473,-0.09861269554672003
887,-0.22554616042382464,0.3401295813352736
889,0.632265071776144,-0.11580557031771821
890,0.31461959235828635,-0.22280674811150825
891,-0.6521855167488005,0.2301324129682334
892,-1.1380992386600666,-0.12047195658118692
893,0.3184154713533196,0.04061304200402027
894,-1.1462159810682881,0.027712537009555227
895,-0.05097645065210745,-0.03285272990471699
897,-0.10854859845723225,0.3031831199340098
898,-0.38434857056932575,-0.23531287425705438
899,-0.1958443601092698,-0.1359179931277681
900,0.46723554687210644,0.2565776426778952
901,0.24515429314663148,0.22573360173175172
902,0.9258045949861435,-0.028259137142553903
903,4.751393061561357,0.30407972273034645
905,0.3096328404606796,-0.2567473510403131
906,-0.17417041003129916,0.5382762942947525
907,0.7341651311966992,0.10061686306893725
908,1.1429633940251878,0.18753934955728058
909,-0.4248557406283068,-0.13664246721818885
910,-1.566773051514991,0.35238718565328875
911,0.5755692684425299,0.16659993683488894
913,0.052560012933027374,-0.25587914506886456
914,-0.9927171299141303,0.3714533211993547
915,0.4337336021654847,0.22753554776859963
916,0.871686591647941,-0.03014244679633926
917,0.07308626306242919,-0.05559735432739432
918,-0.9147442287181788,0.5467766286648013
919,0.20824174994660447,-0.08728965992906179
921,2.7681745729322595,-0.07832217617713022
922,1.6839571528154698,0.18612736502146077
923,1.9268010537317934,0.002031169804055155
924,2.7820927823988484,0.0997873978614583
925,0.9596192354627449,-0.04771971836210964
926,1.5505063732122493,0.08664375494681265
927,1.137689425212125,0.2944346824494344
929,1.2254927691111503,-0.3181132917823102
930,0.9531635732707624,0.5026034338503649
931,0.4921519528436917,0.27737112884816706
932,1.080916309529999,0.18589761676831262
933,0.5861532916519242,0.40523057256641004
934,0.2956366780251112,0.28352855250549314
935,1.0164683092703717,0.055999031622323114
937,-0.08839833577812684,-0.24036047963850138
938,-0.38719258485981944,0.7520271935991576
939,-0.6195750643495427,0.04004784330687117
940,-0.07235088227983119,-0.22195930345937953
941,-0.3627686700632081,0.26135335000736015
942,-0.24793113434721828,0.3093176948859857
943,-0.20599160990608023,0.22199493687856564
945,-0.7739326064213295,-0.12121721772933236
946,-1.173871566629133,0.2752288504931244
947,0.8670771814236431,0.07534299037572723
948,1.1589069453710303,0.16803593895740598
949,0.8697122561324535,-1.2649526628383256e-06
950,-1.4479601414364074,0.26580304725373693
951,0.4452716552144147,0.26767988679596
953,-0.6281109509438257,-0.3047499840405644
954,-0.6281109509438257,0.9828389322068509
955,-0.6281109509438257,-0.1544522249660777
956,-0.6281109509438257,-0.3416236532879108
957,0.4080605423311615,-0.2567010243847567
958,-2.1264291711313477,-0.08807694396941779
959,0.6196586827344761,0.7392387501616178
961,0.056633102189639885,0.3623336662659111
962,0.6655371148263073,0.14284092941672344
963,0.6490290389939913,0.21034538196607344
964,-1.1896007777194815,-0.05989563358166572
965,-1.8865361870323103,0.14472164747984229
966,-1.063774825097017,0.009174040792444327
967,0.5661623975049475,-0.006799279146965986
969,0.9084816904653894,-0.21988535074809734
970,0.873713579678521,0.7484259857502398
971,0.8353126399691533,0.16083221263863545
972,0.6337477108104016,-0.07771889773053031
973,-0.04247400606802625,0.06411341418151428
974,-0.28443780799035484,0.08308606481116554
975,0.2691618695126446,0.15773488971234984
977,-0.0256370324442992,-0.06843547981896125
978,0.4809451005762062,0.3016340144740304
979,0.48633067520556605,0.1699151348275425
980,0.22886752330374835,0.43414682863584253
981,0.3721521271130145,0.09199699684177642
982,-1.235790648667718,0.18033025132332092
983,-0.3637504979655402,0.3650831619585875
985,1.8467521692032156,0.14171212447802173
986,2.3411949660481026,0.16816869635567167
987,1.6137510368521162,0.26854691323240765
988,2.44655507337482,0.024764356498737206
989,-0.058991902044462974,0.1584985725722592
990,1.188914629794903,0.35861081046467214
991,1.1222163244535437,0.18393836463470858
993,-1.2246532672298638,-0.45616927908751637
994,-1.334934053345768,0.37423613318269555
995,-1.1665903149466905,-0.17963120885751238
996,-0.5450699714874366,0.2950261370241565
997,-0.16024842982398657,0.06560893905067022
998,0.09775953329398436,0.055359868323458405
999,-0.18447864207508546,0.6827331857614771
1001,0.002619195622766637,-0.03016019964937533
1002,-0.6376825667599879,0.2634345497296171
1003,-0.5443543173345875,0.1482559898917879
1004,-0.3295116369938605,-0.0861889736646978
1005,-0.7086260936447096,0.2600533460171146
1006,-1.0139405940578752,-0.12791868919902238
1007,-0.44747914700222585,0.4535780193953465
1009,1.6023206648054824,0.011863105585943945
1010,-0.4816924966829027,0.2331209693016878
1011,0.8556900796404524,0.23874207259538527
1012,2.2296529766332913,0.06898667960048188
1013,0.39315418795788853,0.23111097069846798
1014,-6.078179810655648,0.15487792107412557
1015,-4.672329875844083,-0.0593270079259649
1017,0.4995902376317501,0.05749841927608723
1018,-0.1395081800221239,0.11631832291885114
1019,-0.2225868831039881,-0.16992785978853542
1020,-0.22255260585444311,0.1008064748001738
1021,-0.5408628222617023,0.1829247576619304
1022,-0.79709302303812,0.002286637557861182
1023,-0.21902597396531043,0.08555540047033983
1025,-0.44288267082406574,-0.37421727845092145
1026,-0.9738472161658638,0.3933583866204231
1027,-1.6174026493549656,0.11221511871005263
1028,-1.6038718449794014,-0.04075060009914733
1029,-1.572857624165058,-0.00855853631436665
1030,-2.0296319051132463,-0.12205921503125072
1031,-1.4012984170231786,0.23698621402850595
1033,0.1937050741283957,-0.1463267183034882
1034,0.4488136295582762,0.24653218049908743
1035,1.4370057880835512,-0.052047851290057734
1036,1.2362843290244965,0.12060922708693389
1037,0.9827472399275525,0.4837327624692249
1038,0.9078795639902384,-0.025082145940108047
1039,1.7796009938463984,0.39177653542689406
1041,-0.10142117677807064,0.03716342555517893
1042,-0.7850799134218626,0.3082179429264027
1043,-0.36808664706961874,0.30049771241845225
1044,0.4862599312441206,0.11475400106944411
1045,-0.428291250337847,0.22533558779905305
1046,0.023767374697957984,0.07461048254951907
1047,0.5506168174332756,0.11946866731788108
1049,-0.6281109509438257,-0.2282863635564346
1050,-0.6281109509438257,0.5703440316522157
1051,-0.6281109509438257,-0.12912626814681571
1052,-0.6281109509438257,-0.06159445687991072
1053,-0.6281109509438257,0.198963340004926
1054,-0.6281109509438257,-0.16849876778917705
1055,-0.6281109509438257,0.20409735442166843
1057,-0.9922096206492208,0.01815239399122559
1058,-0.3701589894074392,0.25198445221207044
1059,-0.6388859763618272,0.2019861349440204
1060,-0.5824370957272064,0.11721846708653927
1061,-0.3241142798133794,0.27122204895657775
1062,0.338907071213664,0.18946009197948466
1063,0.17074891002202366,0.1439343258131729
1065,0.9943973691217299,-0.14452858376572408
1066,0.8951680321007824,1.1083693906453211
1067,1.133848102709533,0.21941757537489903
1068,0.8999415709105522,0.19479620142166576
1069,0.34095328596737423,0.3713705270994514
1070,0.555173818416076,0.8648809428938564
1071,0.432740024148511,-0.025394031173239573
1073,0.3524343562312196,-0.04364810585045409
1074,1.1192797202327673,0.19613577584372432
1075,1.1925078456670057,0.2132561133222055
1076,0.1289510681226529,0.042131757317507734
1077,-0.11420647733067092,-0.01418071334790394
1078,-1.2430638236668041,0.018311062162851055
1079,-1.0311364043434463,0.0007163587934517768
1081,-0.1438060702988182,-0.10023551955984444
1082,1.5243253905479048,0.25501804575384557
1083,3.075013498674195,0.27838513377382723
1084,4.668724185286862,0.13872283182188405
1085,4.6483552439731515,0.3835373850107133
1086,3.590270200456411,-0.09581007812633224
1087,3.2864424341830207,-0.15210286843297094
1089,-0.44309410801465854,-0.37948355531233413
1090,0.25277252741296125,0.646083914621074
1091,1.4113631861033302,0.1204833842930837
1092,1.6466525093440334,-0.17244555923203164
1093,0.9308489135254631,0.018392444336008396
1094,-0.48454625002631896,0.14467907342401687
1095,0.8826329060042294,0.058605116477213004
1097,0.23596436549201003,0.0012525341911280297
1098,0.8619359426840489,0.22152949412444412
1099,0.3222453437787036,-0.07297258278060859
1100,0.6661837603693556,0.039875437029716965
1101,0.655379550229066,0.11346446296266754
1102,0.19036426272029522,0.1086509045083941
1103,0.7634638271642277,0.47629858640929945
1105,-0.41243117427159204,-0.28984533385677325
1106,-1.2984257578786642,0.4892912012182993
1107,-0.482702228066589,-0.05833854515413328
1108,-0.17864692799973156,0.17752510965254054
1109,-0.0598427838796902,-0.05918606691477146
1110,-0.4713306471387636,0.14151637337689538
1111,-0.5143008731474827,0.4137738042777366
1113,0.09100221184411857,0.04533700237882399
1114,1.440601825929356,0.352737053480475
1115,0.9437136429068527,0.6707251082251082
1116,1.4815429717545778,0.34753502461188934
1117,0.7226895508069825,0.11022554453784861
1118,-0.13021379068578054,0.35897044526631783
1119,0.6806863373386558,0.0634052211520586
1121,2.3068749976598277,-0.05220257791389582
1122,2.2415554859641107,0.4599235614197956
1123,3.8555973902650154,0.27558917100595437
1124,3.6818807923364796,-0.1272244823364982
1125,1.0767653483956052,0.4106044797229387
1126,-1.275260435244373,0.10146522328494378
1127,2.334984750695303,0.10627849827679903
1129,-0.3008496853340613,-0.3366930113526596
1130,-0.6306836259755012,0.3036019448820064
1131,-0.1751959298713053,0.05466612501025758
1132,0.09278203390211014,-0.41305990099404954
1133,-0.11556151936431559,0.11105672695502844
1134,-0.2226451714573662,0.2712982178799386
1135,0.6448149159251988,0.0373437530080063
1137,1.7629912296513441,-0.08949081783365986
1138,1.750272131953082,0.3898225367335846
1139,0.8220611866628048,0.15762222313188912
1140,1.3235206265007797,-0.03934753253341916
1141,0.7232525507789268,0.03562206168523674
1142,1.0894478577451698,0.3223033395184607
1143,1.929579724734652,0.2986964087052242
1145,-0.4221291382839124,0.036970478500105264
1146,-0.8495837692989174,0.16378910344239017
1147,1.1398646236259398,0.1532069674522496
1148,1.1930778762458476,0.04988143918798871
1149,0.6787293553396162,0.1795444027696642
1150,-0.06964309309345536,0.12652983378825744
1151,1.607602410264468,0.03215633851640054
1153,0.6877448233900952,-0.05425735529798392
1154,1.1232645092834899,0.29489820623625485
1155,0.37750844403800765,-0.06664019017958633
1156,-0.16182635101631196,0.055858777917694
1157,-0.12943558278251976,-0.03621559709145861
1158,-1.4644350185321164,0.0903269707508021
1159,-0.3298913465301614,0.3585400979725468
1161,-0.6281109509438257,-0.0659035199182233
1162,-0.6281109509438257,0.6857122331136121
1163,-0.6281109509438257,0.2932714870417943
1164,-0.6281109509438257,-0.05952296847432714
1165,-0.6281109509438257,0.40829183065444963
1166,-0.6281109509438257,0.04666465713643375
1167,-0.6281109509438257,0.13158671508465103
1169,1.2983762731706165,0.22245574003540813
1170,1.471374143589885,0.04116516341733778
1171,1.3770173009680609,-0.08671756273574616
1172,0.5935826726264034,-0.15015152007332244
1173,0.4245461396832932,0.20467330734208433
1174,-0.18705914240740223,-0.07363301336765327
1175,-0.03233254618277836,0.15488848290784585
1177,0.5736872309290111,-0.2664993952172381
1178,0.3929251783046121,0.8737849614449864
1179,0.4379705686248544,0.14028437473770672
1180,0.23223544349945907,-0.14119796889591685
1181,0.0348829993672933,0.20630368716017267
1182,0.5412476052482093,0.007965184554500349
1183,0.4619577911000801,0.4415634832296329
1185,-0.19063453443410622,0.020414737068938704
1186,-0.4188866986085373,-0.01137498139433124
1187,-0.2509491541311437,-0.4007742315936851
1188,-0.1900486748533453,0.3497131065784569
1189,-0.13996129331117643,0.13719723080719182
1190,-0.4499831540071336,-0.014808592525633157
1191,-0.9478069591671462,0.37694880318251744
1193,0.6273851899688504,0.19418767106296175
1194,-0.38761994358427415,0.006379026762969309
1195,0.5477784470901874,-0.06980303600366511
1196,0.9079122113066969,0.08696430044653636
1197,1.2406324634076922,0.28338103407844795
1198,1.5247130389125247,-0.06342198622170547
1199,-0.9920581260724525,0.03644595333889611
1201,-2.2936729885159277,-0.6430953304674288
1202,-2.436572498333322,0.6504691104134848
1203,-0.12445041216328102,-0.21303852573901294
1204,0.10992376446749778,0.11075377795338226
1205,-0.5052149692821121,0.23320535902912254
1206,-1.4482606410901542,-0.26136638579438476
1207,-0.43903493400768395,0.2704480864199732
1209,1.689326703824035,-0.3048230718553637
1210,1.161882440930538,0.12500000937179956
1211,1.345158263940127,0.056953148601314396
1212,1.3830786490989186,0.22148762852692405
1213,1.2113305724469488,-0.1529093750803332
1214,0.9705467772066138,1.1027157842061048
1215,2.1068558370332533,-0.2162121526866504
1217,0.8090813402162293,0.034263395738445945
1218,0.4084995862972994,-0.012072576573530225
1219,0.36481978797560777,0.09857901502286115
1220,0.6762446723672768,0.19002674326739322
1221,1.0607991807145414,0.23922958988611898
1222,-0.2810990562986927,-0.1270129361350073
1223,0.5629052478861905,0.23639589368423097
1225,-0.07419198495642026,0.023476367784926566
1226,-1.0234163762958206,-0.24362746097310573
1227,-0.8046976015466467,-0.16186755418002508
1228,-0.6533814740695109,0.04812410328052774
1229,-0.2004959783023118,0.29131824938039896
1230,0.7875928862544973,0.1790740264265125
1231,1.3680607456731873,0.6069391335039969
1233,-1.6483304837157013,-0.13740212863766366
1234,-0.5295301813273274,0.3159920444673341
1235,-0.2020737778578396,0.010701622867027138
1236,-0.022362277926379348,-0.04158275375194331
1237,-0.6910815749879691,0.23425709927245086
1238,-0.906669361804788,-0.11317952153494315
1239,0.019823293428809726,0.284199620562702
1241,0.3027176912114538,-0.09083744127475679
1242,0.24572961898072596,0.0422299820466443
1243,0.3324068575173048,0.611899213639135
1244,0.15450063417100002,-0.3309213561477883
1245,-0.16853976158226838,0.29089490252479955
1246,-0.05186171515543743,0.2830218425047679
1247,0.616863209635318,0.4347542709238317
1249,-0.557247915182592,-0.13132863819583884
1250,-1.2659595180665624,0.3314594893675562
1251,-0.9129036450252592,0.24494478216179494
1252,-1.382576129801519,-0.1415397976255126
1253,-1.3281250200387107,0.2899024218208921
1254,0.34397630907823823,0.27450027509986374
1255,0.6470346982798696,0.16462213192762531
1257,0.9000244947699908,-0.10092081543022002
1258,0.993014285751694,0.2781646441509509
1259,0.5904998366476321,0.24743589368085983
1260,0.3529278691552929,-0.32117158401065304
1261,-0.05087687066052655,0.2710067767534947
1262,0.1337088590217021,0.11226916668635267
1263,1.1633115922103598,0.4440260836421066
1265,-0.9999299811707598,0.048072211927336905
1266,-1.2513832697435556,0.1106769109344179
1267,-1.855893501761473,0.00555438622916804
1268,-2.012693502618616,0.5869820524050273
1269,-0.8551136051701524,0.24994977790519846
1270,-2.7543027099443416,0.4385111534276991
1271,-1.701081767887696,0.17641211226099363
1273,-1.4612429446000401,0.08738397532829323
1274,-0.6656878175681427,0.293346110269624
1275,-0.005346400900839896,0.3442014341184263
1276,0.3952284116115108,-0.09860715170810563
1277,-0.16160741288987135,0.5038009445940206
1278,-0.19411906377305252,-0.20916344298885314
1279,-0.3360861302279136,0.20357957572247054
1281,-1.0003674681858892,-0.45884288904878057
1282,-1.3429347380309031,1.3388379122969725
1283,-0.7328703265640042,0.08932766971884654
1284,-0.5325000167211899,-0.19774855209343878
1285,-1.033724348847772,0.049227031616042805
1286,-1.7874463349816543,-0.10669654662953698
1287,-1.5118293127221714,0.44561262514118005
1289,-0.6024832291985033,0.07763412845812279
1290,-0.27639601006765346,0.16417878074997194
1291,-0.06489680903545288,0.04714685457419421
1292,0.010548228125034446,0.2068024993713269
1293,0.3942327252233796,0.33667530817233127
1294,-0.7013604520179506,-0.1406156673138852
1295,-0.7372584875627082,0.2135660616865238
1297,1.966070139592518,-0.012614915499654433
1298,1.2646046029200237,0.17892620957157446
1299,0.6818997535943722,0.061220336272578946
1300,0.2972444164510721,0.17380043676124068
1301,0.1841071036727678,-0.01791869961815873
1302,1.7419155055618838,0.8075955577470655
1303,1.4589302694188417,0.31357956054501424
1305,0.5783314698230025,-0.1820806858708307
1306,-0.3298702790368286,0.5621515210150032
1307,0.10490648984283006,0.022768289735031866
1308,0.22975256886084278,0.061484791338771494
1309,0.15099154230807169,0.007566381589454885
1310,-1.0822778417183228,-0.10896092427567527
1311,-0.4020773365378505,-0.1145468611316608
1313,1.8206125673773919,-0.13603295814561522
1314,-0.2434385359941519,0.30412963437893326
1315,0.7524784349594515,0.21103129919177444
1316,2.123637044239871,-0.18528965396369335
1317,-0.6799750163146099,0.05175380638208482
1318,-1.600252988070379,0.19472689602578575
1319,2.205789418235558,0.12070318482486009
1321,-0.7220083632722456,-0.020764787053208944
1322,-0.8647329107200676,0.3170699827928585
1323,-0.8591341959849493,0.5507180714570565
1324,-0.43346525803069685,0.32149921625126887
1325,-1.2131010232212216,0.5321533148335791
1326,-1.3589112772762364,0.04162795804424513
1327,-0.35621721483860797,0.08379391063726804
1329,0.6600280058653722,0.19886467033881483
1330,0.03373572109295596,0.20112673970701178
1331,0.4520291956105162,-0.07732876984108672
1332,0.5077804729930419,0.23103443344205732
1333,0.34433391315386724,0.4096317494031907
1334,-0.6908423072981006,0.005835098471177025
1335,0.0555591627950955,0.5634569760856394
1337,2.8025889314754204,-0.1903923395122301
1338,2.013917109179155,0.4268682969698796
1339,2.3169387802861703,0.5964352543526175
1340,1.2924282580985806,-0.14114824057017072
1341,0.7787353027672171,0.29095783692634813
1342,-1.2521723925221153,-0.13609741717338175
1343,1.0297008196727837,0.3413344403144931
1345,2.3815210351337956,0.10364140488568463
1346,3.370813349838043,0.36829227201347803
1347,3.055865401569969,0.2615730167648038
1348,1.716218085931575,-0.12909404941632763
1349,1.6610422884564207,0.3279630481880158
1350,1.3603090271852443,0.1703641668755902
1351,0.9678304410079314,0.061300673519987914
1353,0.3521761942921341,0.281747528382603
1354,1.6042599445959211,0.11109656026171111
1355,2.129704344464688,0.3109482867789055
1356,2.3689974969694876,0.11115160082780284
1357,-1.4357913691557862,0.2678551099527815
1358,-3.0823116931667855,0.018012587098156452
1359,-1.891437574225408,0.21809914820271525
1361,-0.38580827701268816,-0.0048783120205928565
1362,-0.8609951741142554,0.7095866403304005
1363,0.35442744003176707,0.19702903823757278
1364,-0.4134587700462761,-0.023172998120482236
1365,-1.4125713748355635,-0.021078203105013404
1366,-2.2096759276126847,0.6393457906534492
1367,0.34434842036925306,-0.04794009109077424
1369,-0.9695694851610808,-0.2670135957991425
1370,-0.057505127359089386,-0.12985868325175742
1371,-0.7622385987797218,0.04087902161560142
1372,-0.8825071120870311,-0.11283507687273886
1373,-0.7059804770801131,0.04201704372539372
1374,-0.5614362512503076,0.47721220712818946
1375,-0.1515911821422443,0.6476366011870252
1377,1.3929684586683087,-0.1831857580265538
1378,1.3717733926622282,0.3984591354056124
1379,1.8355915227005528,0.44967183298682967
1380,0.9907719032800414,0.05760728920671254
1381,-0.5390894874995792,0.6919355184462685
1382,-0.6095479349448566,0.0368000114259639
1383,-0.16801261202911708,0.20134515687312682
1385,-1.0844839115513516,0.04181635797381755
1386,-0.7988105751648943,0.214565658019781
1387,-0.9816463892230848,-0.04516634945065534
1388,0.10574831379120087,0.15253951848510328
1389,-0.32929964027399905,0.2661654756058507
1390,-0.4130631179803785,-0.03254858772501168
1391,0.34549134404623877,0.2239669181025099
1393,1.9014114562904425,0.15925486195527738
1394,1.9210157319310188,0.031080692528774323
1395,2.567403275222696,0.030702808986489583
1396,2.5976841234573493,0.13294841880221098
1397,-0.5961214462868573,0.07361088819370609
1398,1.9139310939681093,0.24026960634505734
1399,0.82411208848778,-0.23392252210704212
1401,-0.5494878767376975,-0.2801642090631369
1402,-0.7442300438495103,0.5552915311295146
1403,-0.19461274698864248,-0.024762957297764898
1404,0.018714809183765845,0.007287730104134971
1405,-0.3031036476288391,0.2558671016659251
1406,-0.763991076885628,0.10749935042957937
1407,-0.5037884777935961,0.3228263305164507
1409,0.6850542093195312,-0.09224828165285448
1410,0.05128533227695328,0.4574008019001494
1411,1.4340986929498565,0.12006108722434061
1412,1.72204332082018,-0.44688530420107253
1413,-0.9460089483533634,-0.07051743751864081
1414,-1.8248728504150997,0.24530219659935426
1415,1.1035339097741155,-0.09730140812505883
1417,0.7978607024450233,0.1497515672916483
1418,0.9718663256227386,0.09229573781094413
1419,1.6535777463383343,0.1413432482128243
1420,2.0305892081783847,0.4115080963731155
1421,1.6970910319933223,0.18894785359626742
1422,0.782505175814938,0.15680689794260583
1423,1.061326662741606,0.03309549690898894
1425,-0.6281109509438257,-0.06669118736218027
1426,-0.6281109509438257,0.7960724584544481
1427,-0.6281109509438257,-0.06181663757517075
1428,-0.6281109509438257,-0.12462644321814775
1429,-0.30592858926947947,0.42556313715445726
1430,-0.5987829810536909,0.2245847619235235
1431,-0.38483491503146444,0.19764530623917587
1433,0.18215403026948906,0.001720603989018299
1434,0.20404421002787537,0.32016575826760985
1435,-0.19459004956222264,0.1525642102441953
1436,0.07945853106602269,0.14825153610955133
1437,-0.6281109509438257,0.3278353727996599
1438,-0.8099794605333097,-0.02831982136436828
1439,0.7485350510746092,0.3687548177766442
1441,0.710946799246043,-0.058904058428374984
1442,1.0383985075351458,0.2111049935394611
1443,1.641956712666127,0.2877042954318121
1444,1.234522314593664,-0.0842344098476655
1445,-0.22907748749334206,-0.1641848448407619
1446,-0.43131728193217,0.140801042147505
1447,1.359622679391481,-0.07872731808713684
1449,-0.26889168460765406,-0.0007564314708190523
1450,0.11608132730520476,0.11042894652750213
1451,0.7012930461550663,0.428993451219416
1452,0.15572206223711388,-0.07775480103523935
1453,-0.27490002342214664,0.19224140561860148
1454,-1.1617513923036862,0.30065076582459427
1455,-1.6116058855861033,-0.07938624856386878
1457,-0.9548414584421121,0.14155872507485356
1458,-0.9023962286709517,0.2515894190856034
1459,-1.5031181069570432,-0.08369952274774839
1460,-1.671704194511527,-0.19567352157973128
1461,-2.041688414738864,-0.005027276002473213
1462,-2.0136898701728136,0.038803928906339324
1463,-2.4615119260961205,0.2495377959283649
1465,-0.6281109509438257,-0.5036475455712994
1466,-0.6281109509438257,0.38270273920956965
1467,-0.6281109509438257,-0.24094559881100874
1468,-0.6281109509438257,0.2740764332507244
1469,-0.6281109509438257,-0.3433744722208619
1470,-0.6281109509438257,0.4000484295025051
1471,-0.6281109509438257,0.6966811263051369
1473,-0.38866396032662526,-0.37572222803152955
1474,-0.8524162524210049,0.6865986477520882
1475,-0.6468974623945831,0.3095527842486363
1476,0.16842088713578762,-0.008016120730502174
1477,-0.7254150288425307,-0.04479710892211153
1478,-1.0098827904921526,-0.07265548263326194
1479,-0.41880204750657374,0.6979293140213123
1481,-1.2912222321098457,-0.14062739087940235
1482,-1.2969995096637434,0.3556227586999958
1483,-0.19219498047318603,-0.11844130007525033
1484,0.2219330500219544,0.44088272349924296
1485,0.09817377146254518,0.1416026039181273
1486,-0.6460673642334946,-0.09544773402643147
1487,-0.10522680293514634,0.11366695124892745
1489,-1.2137927797979153,-0.740917688125686
1490,0.02888774867221531,1.3347282614045715
1491,-0.19796104311435112,-0.02855018813636101
1492,-0.08008209280371015,-0.004629176079627206
1493,-0.7433525559921025,-0.23131005218092837
1494,-1.3905468350706218,-0.23598052235200373
1495,-0.0010792766248017727,1.5753663618554499
1497,-0.5689627875895368,-0.39252246954488645
1498,-0.5014502293072474,1.1084922196847669
1499,-0.7405063441301334,0.1889207513033213
1500,-0.25537708225352135,-0.2095770972709332
1501,-0.30499592696071054,0.4267448094496653
1502,-0.18418336469451263,0.3594423482671274
1503,-0.1819060562437282,0.4549547529138056
1505,-0.8197614106997672,-0.09784812033214918
1506,0.630381104292104,0.32494098867250054
1507,-0.1295396227900102,0.2933531622025003
1508,0.08913937672637,0.3779966994611388
1509,0.42110172616017344,0.39550805175407855
1510,0.11991532727258505,0.002508106198546356
1511,0.6207086921163858,0.2040696193658238
1513,-0.3952880651558323,-0.14437608356527964
1514,0.35502693104297156,0.6793431836431745
1515,0.16164321179513433,0.12535146673504594
